A20.MAA000908.3_10_M.1.1	-123.665077	365.760437	-769.935303	170.292282	-319.049377	-261.518555	508.997589	144.087433	-267.015778	298.624908	700.258301	1053.239624	-200.518005	628.392578	480.471405	459.021942	211.917755	-437.416229	529.733154	-210.025848	-398.574097	219.448196	26.093641	-49.517956	-446.001190	-1060.540894	-305.619904	887.083008	-594.395447	357.383667	-537.294373	-879.151550
A21.B002431.3_39_F.1.1	10.877243	294.903290	-862.742004	223.301697	-627.057556	-425.334290	919.570923	279.830627	-567.863342	664.337219	923.221313	1461.169922	-74.272865	1022.575745	271.312439	339.246002	158.317535	-276.227020	670.440369	-385.982178	-330.247437	162.280853	362.734009	-381.249146	-514.063416	-1507.583008	-555.820801	979.353210	-711.881165	459.620728	-425.540375	-1413.540405
A21.MAA000594.3_8_M.1.1	-670.235291	2131.998047	-5343.785645	-430.120117	-2456.188477	-2829.139893	3610.781494	1396.746216	-1519.534424	1782.828735	3231.645020	7120.299316	-676.356506	4795.794434	2884.638672	1753.699951	2881.641602	-2556.802979	3905.274902	-2043.156860	-2601.757080	1437.363281	1013.314148	148.003876	-1727.541260	-5091.269043	-691.856934	4828.436035	-4281.363770	1062.424805	-2279.226074	-5992.608887
A21.MAA000595.3_9_M.1.1	-22.001255	67.734001	-113.251747	-13.115579	-64.501648	-63.207420	95.940742	17.478622	-24.859783	33.665947	73.752838	165.428085	-10.236645	133.370575	58.977757	42.245712	41.020142	-37.918217	62.856350	-50.838715	-38.750725	36.571651	29.714214	-39.530346	-50.128689	-163.311050	1.384725	139.118530	-68.638954	53.201130	-65.724930	-182.369461
A21.MAA000908.3_10_M.1.1	-38.113678	347.262360	-911.878967	237.651718	-474.358704	-308.441467	686.388123	281.590149	-446.747620	522.611023	947.602905	1317.355957	-215.404190	709.148987	610.830017	597.543762	274.320007	-467.427338	737.741821	-271.952240	-542.406189	205.677658	71.263618	22.638725	-478.111267	-1243.773071	-494.476990	951.839355	-842.053162	335.426270	-527.631714	-953.427429
A22.B002430.3_38_F.1.1	-23.791567	88.407845	-218.957321	-15.198480	-142.521057	-139.741699	206.931976	61.622932	-85.726440	113.631767	127.289597	322.440918	-5.503781	289.191345	91.512329	91.353378	89.484718	-62.123318	114.761284	-93.573662	-68.782806	40.369110	69.216133	-89.219986	-74.891258	-309.402527	-1.528241	222.860443	-134.552444	81.792778	-92.414848	-326.105530
A22.B002431.3_39_F.1.1	-8347.410156	15177.280273	-20427.394531	3868.291260	-4818.419434	-7752.070312	8565.502930	-78.921913	-2146.379150	-3334.622314	9843.123047	24251.802734	-3593.025635	17343.853516	4606.576660	7405.898926	7535.339844	-14555.921875	6730.000977	-7093.402832	-542.169983	8507.148438	-3807.987793	-6886.619141	-11583.652344	-24811.271484	3325.801025	25897.855469	-10635.080078	11172.070312	-18368.373047	-23970.984375
A22.MAA000594.3_8_M.1.1	-270.527802	500.245392	-1030.935059	-122.924934	-538.623596	-509.224030	816.122437	147.427048	-111.730499	168.792984	586.511230	1384.817505	-70.443657	1122.961670	522.760925	462.350067	560.535034	-366.768799	559.958374	-373.607239	-371.004608	273.000153	133.837265	-140.428513	-405.598175	-1306.256958	123.788818	1146.008423	-659.908264	365.690430	-616.379456	-1404.936646
A22.MAA000906.3_11_M.1.1	26.671610	53.783531	-178.546234	72.041039	-128.012543	-51.814693	189.776566	60.447678	-122.582039	153.341782	245.267899	309.023529	-42.435833	121.513771	104.744080	101.624924	16.302948	-90.190414	175.437149	-76.842392	-108.070885	28.099333	59.656616	-10.840922	-109.282059	-301.891571	-175.760254	191.492355	-189.838669	88.548981	-96.002541	-239.788223
A22.MAA000908.3_10_M.1.1	-69.102921	337.182129	-724.599731	60.547287	-379.267700	-298.740295	545.727966	191.964478	-245.914780	309.181396	631.633423	1028.927612	-139.278687	646.587280	476.091705	446.729889	303.021851	-309.550232	532.322815	-219.143845	-422.183044	197.764069	60.443958	5.218180	-320.173248	-941.404785	-193.048431	783.684021	-610.844299	237.142334	-458.017395	-840.142883
A5.B002431.3_39_F.1.1	29.543161	240.309250	-273.488190	18.429955	-190.556854	-210.242310	234.335815	96.098930	-196.478485	184.080414	181.299011	459.985565	-45.658779	328.105438	74.015488	73.945610	-11.291942	-104.564453	133.885071	-144.569977	-29.721857	114.475937	111.979568	-256.460083	-118.114014	-419.175873	-6.690949	338.941132	-123.952324	175.469543	-110.817093	-479.602539
A8.MAA000594.3_8_M.1.1	74.384697	203.335175	-170.434143	101.991844	-120.429642	-122.734482	170.544159	46.788368	-241.569626	180.847366	204.977905	356.367432	-28.477667	202.670456	-74.786743	-31.107883	-186.364243	-76.503571	130.228638	-121.886917	56.763344	74.300148	171.439880	-334.127167	-153.968430	-413.307556	-153.337753	308.592712	-61.511742	224.010513	-54.489803	-441.065216
B1.MAA000908.3_10_M.1.1	20.884409	113.547607	-93.630653	-12.245826	-59.419109	-81.334488	75.472038	40.532509	-53.044998	56.288300	56.266666	151.909607	-20.680130	91.433266	50.247261	37.086292	-0.211571	-38.390182	48.385494	-58.274311	-22.571722	48.775700	31.361595	-81.602654	-17.869768	-124.364517	27.469429	123.106079	-42.422497	48.661278	-44.097118	-157.404572
B13.MAA000906.3_11_M.1.1	-16.574938	35.694672	-63.430244	-5.808929	-29.734282	-34.549335	45.461002	7.459182	-6.986582	8.077026	31.811829	83.331161	-6.831737	65.904305	29.586449	24.662964	28.718506	-27.314751	30.230968	-23.375351	-20.484663	20.241589	8.896988	-13.875930	-24.171581	-78.232697	7.920185	71.550285	-36.147396	25.169809	-38.437195	-87.119766
B17.MAA000594.3_8_M.1.1	-1586.317993	5789.751953	-15684.655273	-1198.462036	-6336.546875	-8249.204102	9704.883789	4590.530273	-5223.643066	5843.397949	9358.432617	20766.470703	-2353.902588	13840.631836	9061.557617	4873.857910	8970.198242	-7398.150879	12535.520508	-5480.479980	-8487.040039	4366.186523	3086.622314	1169.434937	-4999.741211	-13112.569336	-2463.233643	13252.339844	-13006.063477	2387.743896	-5960.202637	-16215.599609
B17.MAA000595.3_9_M.1.1	-22.409683	116.476234	-218.586075	-25.163359	-124.774124	-127.158913	177.248962	52.090664	-43.803646	64.513626	130.175537	310.624634	-17.614105	214.703384	129.330124	90.827156	106.916832	-82.605637	136.939301	-91.269897	-103.311531	58.199970	47.003117	-17.633621	-66.230850	-245.881134	17.797932	225.614151	-152.019730	63.756245	-113.151230	-290.656372
B17.MAA000906.3_11_M.1.1	-175.619232	478.419220	-944.780762	-40.614029	-445.411713	-404.310974	641.576233	184.941574	-152.575165	200.572479	598.759460	1217.907959	-123.814034	860.321777	506.711090	514.233643	471.107605	-356.628754	571.152100	-272.080475	-419.148163	251.713562	17.920786	-19.887539	-340.016815	-1075.132812	33.066456	1025.838989	-669.298035	254.808945	-594.292664	-1036.002808
B17.MAA000908.3_10_M.1.1	-18.000217	52.849297	-109.431389	-12.671378	-67.228912	-58.214722	99.332207	23.492550	-24.925972	39.659458	73.830849	163.714035	-10.198898	126.353920	60.503433	47.922890	50.478268	-35.674252	69.007576	-47.067947	-46.961166	29.601269	26.474827	-22.796791	-43.690998	-152.402542	-4.306054	123.497688	-76.075859	42.015148	-61.899372	-164.863541
B18.MAA000594.3_8_M.1.1	-74.192558	330.229492	-592.330383	-102.097862	-301.888885	-341.584259	423.436829	146.905807	-92.012909	135.278961	283.461090	781.694519	-52.695724	581.513489	324.769745	271.554779	329.988586	-197.002869	340.874756	-201.835831	-252.768890	160.006577	64.256645	-49.798962	-146.916992	-595.017151	152.971939	596.594849	-384.234589	128.037750	-292.705841	-687.231445
B18.MAA000595.3_9_M.1.1	-2397.771973	5229.916992	-6203.922363	1566.616333	-1219.981201	-2243.470215	2801.035645	302.037323	-1395.343628	-986.480713	3217.305420	8591.413086	-1176.531006	5773.050293	1536.943115	2418.693359	3449.722900	-5150.309082	2319.652100	-2538.445312	140.239319	3199.635254	-1270.751587	-2736.400146	-3732.927490	-7856.264648	1742.140625	7973.241211	-3973.997070	3781.194336	-6221.467773	-7754.268555
B18.MAA000906.3_11_M.1.1	-140.938965	343.564240	-639.495178	-103.770943	-290.384247	-285.543762	425.848267	93.762360	-30.540421	81.734818	344.041901	800.450684	-67.713806	609.985291	334.533203	313.688385	350.666718	-232.189575	366.018738	-192.635437	-258.073303	171.095779	23.577353	-21.069448	-203.723221	-704.101440	113.144302	715.695374	-417.924164	158.306107	-403.351654	-733.942566
B18.MAA000908.3_10_M.1.1	-72.983620	410.619568	-930.986755	288.541656	-443.363281	-300.547974	682.403931	250.955490	-436.025543	455.859985	990.851929	1369.916260	-253.069275	740.268677	621.979004	565.612793	221.686157	-525.035706	768.019409	-286.066193	-522.833069	223.274521	45.433910	-26.318121	-572.592712	-1297.266968	-523.072083	1063.697388	-811.536621	436.942535	-615.926941	-1065.725952
B19.MAA000594.3_8_M.1.1	-185.782700	679.643372	-1705.818604	158.953064	-809.393311	-889.555298	1127.145752	486.241455	-661.311768	535.610901	1304.928101	2383.376953	-244.944046	1372.120239	869.114319	308.779785	764.781555	-937.973938	1492.085083	-798.232178	-729.981628	423.349579	325.715454	13.413103	-828.589294	-1534.793457	-573.984741	1568.556519	-1442.080322	511.727509	-687.832581	-2025.348267
B19.MAA000906.3_11_M.1.1	41.844425	41.729263	-181.562790	84.276917	-112.192383	-27.782455	145.105865	63.718067	-134.825562	152.482391	242.466141	265.126984	-46.907028	71.207458	87.925407	113.174240	-4.408479	-109.974945	164.480835	-57.211998	-89.868965	3.155201	35.181431	-6.325797	-95.464737	-281.962311	-189.485748	174.910812	-181.153900	82.026840	-81.234703	-166.180298
B19.MAA000908.3_10_M.1.1	-141.396332	498.378906	-1134.664429	220.293060	-566.157227	-461.251343	836.371948	293.103668	-427.690155	453.026489	994.057434	1652.104980	-233.132339	928.621216	617.923828	499.481934	375.569214	-572.215454	893.302307	-417.338806	-546.396912	289.195404	112.752052	-42.718979	-629.615845	-1385.161865	-438.571228	1198.533569	-934.301819	459.063568	-656.072327	-1343.261230
B20.B002431.3_39_F.1.1	-3872.602051	6361.036133	-8606.311523	1614.577515	-1830.543091	-3133.922607	3212.001953	-580.448120	-652.811157	-1602.943970	4217.215332	9746.183594	-1709.233276	7118.231934	1900.930664	2678.841553	2404.666748	-6417.342773	2639.614990	-3052.042480	-56.232681	3719.151367	-1497.244507	-3134.253418	-5333.563477	-10815.410156	766.727356	11331.707031	-4084.656250	5117.282715	-7747.797363	-10535.870117
B20.MAA000594.3_8_M.1.1	-2367.365479	3967.907959	-6097.698730	437.048431	-1692.437378	-2686.157227	2892.547852	2.928705	-347.213562	-523.051819	2914.560547	7260.063965	-1145.658203	5537.891602	2061.912354	2209.041016	2469.051514	-3803.284180	2203.437744	-1901.021362	-1058.322021	2485.007324	-469.805542	-1709.758301	-3307.108887	-7791.783203	948.226318	7627.570801	-3231.606934	3075.652588	-4810.759277	-7601.070312
B20.MAA000906.3_11_M.1.1	154.212891	257.702759	-806.575745	243.004608	-594.450073	-381.579773	700.492615	394.033051	-525.522705	561.905457	950.173645	1226.638550	-152.396912	411.622437	413.765839	260.505402	164.085007	-563.325439	932.814392	-447.285004	-422.683655	63.552586	181.590897	132.252472	-277.126129	-796.117004	-648.833984	688.368713	-908.688721	218.748886	-322.947479	-846.128418
B20.MAA000908.3_10_M.1.1	26.473663	166.434631	-618.155884	249.398117	-358.035950	-163.642212	447.494751	219.961273	-379.308044	428.735748	762.429199	875.276245	-146.286835	352.548157	405.213776	392.979187	111.359276	-360.085571	564.900879	-196.580444	-357.452393	64.718521	72.026970	18.899206	-352.455719	-863.858215	-508.478546	610.174805	-605.896851	257.728760	-307.406403	-578.095886
B21.B002431.3_39_F.1.1	496.773621	636.353333	-2325.037842	1102.371460	-1412.505249	-469.582916	1778.032349	840.193970	-1695.736938	1747.350708	2848.369629	3305.750977	-532.429626	1018.156189	780.951050	1434.672852	-156.700333	-1286.659058	1883.559082	-683.326172	-966.721680	32.548191	355.985748	-288.414795	-1143.137085	-3649.650146	-2290.873047	2275.981445	-2135.902100	994.310852	-1121.395752	-2012.114624
B21.MAA000594.3_8_M.1.1	-21.302675	93.067055	-153.911407	-27.621536	-80.868713	-90.936966	111.136284	35.090797	-19.949490	30.274542	72.789322	202.856659	-16.389359	153.810059	84.427513	71.831146	76.048752	-52.986103	83.321281	-55.406017	-61.787300	44.043179	14.423962	-21.609522	-37.731548	-163.465485	39.160107	162.793976	-92.039528	41.654247	-82.008362	-190.261093
B21.MAA000906.3_11_M.1.1	21.975298	48.046257	-158.768127	68.311729	-101.266052	-37.267281	146.218918	49.870800	-105.924667	121.974739	202.133057	254.349670	-42.925011	97.798805	83.763161	99.979240	4.316683	-84.754585	141.049408	-55.478142	-84.871361	17.974339	34.079041	-16.021742	-91.485870	-262.277283	-150.057877	168.959885	-153.264435	76.966911	-88.883118	-183.030777
B21.MAA000908.3_10_M.1.1	-35.922405	242.923721	-605.915222	192.990097	-286.816559	-185.018677	430.156464	162.348495	-304.351990	328.584717	647.227905	876.021729	-163.960999	472.731384	393.060638	381.699097	127.365562	-349.878723	484.848877	-175.457520	-343.208954	142.397522	46.452335	-25.663622	-355.757507	-870.103699	-378.476715	670.981323	-534.317322	282.593445	-386.119812	-667.796631
B22.B002431.3_39_F.1.1	-23.852861	93.105774	-275.933258	9.456020	-224.213898	-161.088379	326.430847	80.361954	-149.168304	187.916718	253.717255	486.469299	-8.783298	384.749969	117.358421	80.906555	95.252815	-72.178825	205.987015	-155.271820	-97.944847	61.027752	140.449478	-126.616577	-149.040787	-477.782654	-115.562355	308.472961	-216.919296	146.484726	-115.263252	-519.445740
B22.MAA000594.3_8_M.1.1	-344.188324	706.400818	-1208.065674	-164.142548	-571.625671	-624.311890	839.163452	141.404419	-96.674370	116.731300	584.260986	1572.081055	-142.401764	1279.253174	598.216309	526.407715	572.112122	-473.701019	562.518433	-422.684174	-398.345703	401.659393	100.204544	-239.464096	-469.518188	-1508.969482	220.024872	1410.474365	-677.491760	458.717407	-776.317688	-1619.948364
B22.MAA000595.3_9_M.1.1	-166.221558	366.674652	-675.624023	-119.887108	-334.698578	-330.080750	488.422424	92.642357	-58.279430	88.631355	394.656677	875.143982	-49.345295	701.671692	374.055603	298.816956	375.187134	-221.732498	381.932037	-234.884125	-258.699036	196.243317	81.030365	-69.473007	-251.456528	-806.896912	113.817558	765.604065	-439.113098	200.138733	-396.061737	-886.469971
B22.MAA000906.3_11_M.1.1	26.450256	56.431721	-198.075165	89.707680	-135.565231	-72.497429	187.686249	79.135910	-128.053696	140.704681	233.185669	302.188843	-34.026047	117.619965	86.566772	117.700523	28.655924	-96.056458	176.472473	-75.826324	-98.966637	14.537119	39.221420	-14.499343	-87.540085	-288.792908	-161.080734	190.416550	-198.333771	75.887520	-95.632385	-208.563339
B22.MAA000908.3_10_M.1.1	-105.644394	385.386414	-867.432312	210.474808	-381.155548	-282.119873	595.511108	205.966278	-376.981628	421.757538	896.689819	1248.845459	-257.731293	722.616150	640.870483	530.510681	244.442719	-488.801910	694.176270	-249.797287	-512.747192	248.538666	53.049908	-20.684389	-544.600037	-1209.425903	-449.302979	995.026978	-729.862122	390.494507	-571.926086	-1007.408936
B3.MAA000906.3_11_M.1.1	11.246381	67.655441	-58.557819	-11.235750	-32.023663	-46.316837	37.189301	22.278410	-27.069035	27.919825	33.240601	86.807365	-13.611087	53.331238	34.983723	23.891800	3.040516	-23.682722	32.316273	-30.489941	-18.069824	28.125551	12.471885	-38.355804	-11.816139	-66.368568	18.665295	75.011032	-27.754435	24.518614	-28.582157	-84.449860
B7.MAA000906.3_11_M.1.1	11.531628	57.259102	-56.200638	-5.609549	-43.255260	-46.466644	51.836353	23.542822	-36.492790	38.462063	38.594826	102.568993	-13.191565	64.995537	27.935984	15.623091	1.202163	-16.544067	35.433090	-33.793949	-14.704988	28.743124	24.160458	-47.163956	-19.570242	-80.160088	5.559177	72.757690	-28.716671	30.012226	-21.283449	-103.824112
C15.B002431.3_39_F.1.1	-2.002185	78.897324	-95.237068	-5.848890	-56.703480	-68.040321	73.578941	25.284922	-42.334770	44.083923	55.044163	144.019943	-15.140111	109.649429	38.255165	29.829691	9.009951	-34.824024	45.600460	-47.544300	-21.219168	37.938911	26.225235	-62.943573	-35.594528	-131.884369	3.703320	116.785492	-46.407272	48.996658	-47.854397	-152.037491
C17.MAA000594.3_8_M.1.1	-74.239136	539.427795	-831.082764	-206.663467	-422.433380	-483.737610	553.781738	197.921005	-91.287941	166.598953	398.910645	1078.774048	-102.675491	787.689819	523.287537	417.346527	450.449829	-248.998413	467.292542	-267.237640	-384.182770	258.065277	61.790043	-71.673096	-184.688324	-827.471313	310.228973	884.525391	-513.316406	174.050598	-422.799683	-962.721191
C17.MAA000595.3_9_M.1.1	-139.310364	372.577728	-742.454956	-52.995251	-432.878845	-427.843414	644.819580	173.490479	-159.237228	139.104568	607.932922	1068.189941	-39.971863	707.502014	504.977722	256.174438	435.893921	-293.012177	607.434387	-369.845276	-362.088745	208.129608	185.327301	-46.909336	-314.390808	-880.648804	-38.462273	827.439026	-626.222290	241.335526	-382.623383	-1096.805786
C17.MAA000906.3_11_M.1.1	-367.326630	953.238281	-1839.927490	-212.681732	-862.589050	-789.119141	1254.313843	317.192963	-197.698471	329.294769	1114.430908	2357.803467	-216.044220	1730.096069	1025.813843	964.046204	999.677246	-661.308655	1112.446411	-545.904541	-810.629211	495.523651	64.303284	-20.591227	-628.129517	-2064.148193	197.726761	2029.000610	-1278.380615	464.092529	-1153.576538	-2086.607666
C17.MAA000908.3_10_M.1.1	-239.748779	622.570251	-1252.270386	398.256866	-492.120331	-373.293762	825.333923	188.059860	-491.744629	487.972443	1286.171265	1778.083984	-411.217072	986.042114	815.605408	666.493774	225.169113	-833.049988	931.256409	-393.919983	-605.404968	385.294373	34.042736	-128.346588	-915.356140	-1828.844482	-692.216614	1560.619751	-977.130127	698.059631	-924.882874	-1538.927246
C18.B002431.3_39_F.1.1	522.496521	401.077026	-1603.661377	860.638489	-995.245667	-106.756851	1192.624268	591.924561	-1428.838257	1495.401123	2452.142578	2449.244385	-491.328186	498.695404	690.911804	814.350098	-262.233215	-1074.289062	1638.934326	-512.035889	-707.543945	-18.227552	377.217072	-136.380539	-1101.224976	-2595.374023	-2013.732178	1657.016724	-1629.823975	849.824158	-645.826721	-1542.011230
C18.MAA000906.3_11_M.1.1	-626.888123	1593.607544	-2997.947021	-395.566193	-1362.362549	-1300.144775	1989.171265	480.764679	-244.158646	464.198517	1715.384521	3755.859619	-336.525787	2807.596924	1602.607788	1540.844849	1606.802856	-1090.749146	1746.480347	-877.476685	-1259.739502	798.105164	79.707870	-50.684811	-972.347778	-3310.787109	401.702820	3317.648682	-2019.228271	728.878601	-1895.946655	-3353.255127
C18.MAA000908.3_10_M.1.1	-69.566330	472.145172	-1179.367065	332.075714	-578.230530	-370.788086	862.369080	327.241180	-571.930481	652.445557	1274.069214	1725.080200	-332.301453	924.264282	838.154419	766.601257	300.980591	-668.460938	974.747620	-350.346313	-714.013977	284.918060	76.806572	6.020589	-692.166443	-1674.877441	-713.966248	1299.869873	-1065.366821	511.195312	-747.345032	-1301.831055
C19.B002430.3_38_F.1.1	635.621826	130.860031	-506.807648	336.107056	-414.229492	295.623840	480.624847	269.119598	-894.921570	1079.804932	1392.252197	1054.592285	-340.252106	-209.430862	76.815819	51.743019	-651.488831	-495.470795	881.420776	-262.339203	-169.882446	-136.664734	449.295471	-181.940109	-546.107544	-1197.248779	-1483.514771	664.018127	-646.431702	376.439972	-79.989075	-717.641235
C19.B002431.3_39_F.1.1	-59.085331	148.031723	-308.654694	-39.945347	-167.602158	-176.242203	238.822525	66.871124	-65.844124	87.685730	151.788162	411.800110	-17.328156	366.260254	147.602982	137.498123	149.541534	-89.482727	153.777054	-107.990349	-103.927895	71.660728	51.336178	-79.866531	-105.240242	-383.688721	49.779934	325.089447	-177.396439	100.654549	-155.672348	-408.318939
C19.MAA000594.3_8_M.1.1	-3484.669678	7047.672363	-9360.563477	1901.909790	-2782.030029	-3203.803223	4974.015137	427.434265	-1728.401978	-1251.599487	5525.551758	12744.427734	-1482.229980	8201.597656	2662.245850	3248.541260	4376.333984	-6640.368652	4173.590332	-3809.415527	-391.693024	3847.202881	-1280.705078	-2752.375244	-5769.820801	-11153.351562	1348.854980	11668.120117	-5677.090332	5321.870605	-8576.134766	-11843.327148
C19.MAA000595.3_9_M.1.1	-1207.536499	2042.836304	-2514.272705	788.353394	-285.100800	-877.084534	857.836609	-178.948334	-428.953339	-576.068848	1254.897095	3189.054932	-601.197693	2216.460938	493.293365	759.683899	1008.683411	-2372.416016	704.916260	-989.012146	192.118210	1380.151123	-534.944946	-1337.151855	-1802.742920	-3535.158691	437.787567	3430.734131	-1382.567871	1864.696167	-2545.238525	-3276.169189
C19.MAA000906.3_11_M.1.1	-17.953650	178.658066	-498.672058	202.008667	-278.020782	-199.753387	422.484253	171.157440	-256.352814	250.089294	481.505005	716.920471	-106.220535	324.283508	228.556168	282.209015	93.701469	-264.855408	394.796936	-176.071884	-227.573868	74.503685	33.749237	-22.421911	-238.331833	-648.162537	-301.626160	490.000183	-445.430450	188.097168	-269.707367	-495.553772
C19.MAA000908.3_10_M.1.1	-294.607971	1059.626953	-2310.064453	458.170105	-1079.297607	-857.483032	1635.011475	550.620789	-835.583557	948.717102	2133.785889	3261.495605	-554.796692	1850.823486	1537.908081	1332.620850	750.474487	-1219.581787	1718.056885	-699.862183	-1282.736572	608.884277	116.014816	11.464106	-1299.066040	-3012.244141	-883.543823	2539.171631	-1886.340576	935.873779	-1495.124756	-2599.386719
C20.B002430.3_38_F.1.1	24.200964	163.441467	-464.850342	171.676483	-338.554535	-216.786087	511.208984	141.439880	-341.731049	393.859802	553.127625	795.210083	-24.468336	536.007019	60.107651	145.625397	6.847306	-165.473770	375.309418	-231.062820	-134.700317	70.075806	227.033356	-274.529205	-318.175110	-890.741394	-391.436523	568.443115	-381.677673	297.109070	-241.245697	-807.071838
C20.MAA000594.3_8_M.1.1	-1431.509399	2991.386963	-4013.585693	844.513550	-1288.006836	-1426.773193	2294.975342	253.049591	-834.615051	-401.095917	2540.436523	5597.645508	-670.750793	3563.645996	1293.368286	1410.212891	1776.189209	-2595.388184	1934.099609	-1561.497192	-347.359283	1658.030151	-322.074982	-1197.055664	-2543.241211	-4866.993164	400.289795	5043.658691	-2440.421387	2324.575684	-3515.071777	-5325.896973
C20.MAA000908.3_10_M.1.1	34.985233	403.863831	-1378.556152	580.813904	-788.972290	-387.325531	1009.798035	486.438721	-840.533813	896.908020	1681.686768	1980.229370	-344.143341	797.809387	906.121216	818.295654	226.194427	-810.098328	1267.496460	-456.988678	-779.111511	162.628113	169.578094	16.887739	-829.843628	-1907.844604	-1117.051636	1388.027832	-1325.342041	606.832886	-692.377502	-1351.511719
C21.B002431.3_39_F.1.1	173.164795	271.396240	-907.430237	486.585083	-483.775299	-19.881756	602.874878	280.159210	-723.956299	748.095215	1353.758301	1380.882812	-382.128174	306.076538	532.875732	455.566406	-144.489258	-684.861084	950.171753	-280.348999	-418.320526	46.704971	117.434303	-34.136856	-722.724426	-1389.162109	-1094.234741	1013.192383	-863.721863	535.287903	-434.002502	-892.893982
C21.MAA000594.3_8_M.1.1	-1857.119507	4989.919922	-10082.769531	-2200.663574	-5234.286621	-4896.784668	7475.543457	2021.905640	-1019.953796	1943.210571	5748.095215	13377.524414	-922.261963	9923.622070	5529.635742	4439.398438	6068.909668	-3683.446045	6667.714355	-3689.257324	-4389.643555	2666.584473	954.625000	8.057273	-2859.906494	-10849.335938	1299.406372	10701.176758	-7411.820312	2094.449219	-5540.335938	-12094.229492
